Date,BOND,BWP,ETB,EUR,GHS,KES,LSL,MGA,MUR,MWK,MZN,NAD,NAIRA,NGN,RTG,RTGS,SZL,TZS,UGX,USD,XAF,ZAR,ZMW,ZWD,ZWL
2019-01-21,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,13.843758250688701,11.896666666666672,16.42,7.44
2019-01-22,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,13.843758250688701,11.89666666666667,16.42,7.44
2019-01-23,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.05147712121212,11.89666666666667,16.42,7.44
2019-01-24,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,13.82298636363636,11.89666666666667,16.42,7.44
2019-01-25,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,13.82298636363636,11.89666666666667,16.42,7.44
2019-01-26,101.196,10.593582499999998,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,13.82298636363636,11.89666666666667,16.42,7.44
2019-01-28,101.196,10.593582499999998,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.139999999999999,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,13.82298636363636,11.89666666666667,16.42,7.44
2019-01-30,101.196,10.593582499999998,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,13.82298636363636,11.89666666666667,16.42,7.44
2019-01-31,101.196,10.593582499999998,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,13.82298636363636,11.89666666666667,16.42,7.44
2019-02-01,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,13.82298636363636,11.89666666666667,16.42,7.44
2019-06-04,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,11.89666666666667,16.42,7.44
2019-06-08,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,11.89666666666667,16.42,7.44
2019-06-10,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,11.89666666666667,16.42,7.44
2019-06-12,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,11.89666666666667,16.42,7.44
2019-06-13,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.434999999999999,11.89666666666667,16.42,7.44
2019-06-14,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,11.89666666666667,16.42,7.44
2019-06-16,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.04666666666667,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,11.89666666666667,16.42,7.44
2019-06-17,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,735.8333333333334,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,11.89666666666667,16.42,7.44
2019-06-18,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,11.89666666666667,16.42,7.44
2019-06-19,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-06-20,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455000000000005,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-06-21,101.196,10.5935825,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-06-22,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-06-23,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-06-24,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-06-25,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-06-26,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485000000000001,3604.13,35.44300079345703,746.12,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-06-27,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-06-28,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.14,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-06-29,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.14,360.44,305.84,7.4399999999999995,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-06-30,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.025,360.44,305.84,7.4399999999999995,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-07-01,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.025,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-07-02,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.45499999999999,14.025,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.434999999999999,12.83,16.42,7.44
2019-07-03,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.45499999999999,14.025,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-07-04,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.45499999999999,14.025,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-07-05,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.45499999999999,14.025,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-07-06,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485000000000001,3604.13,35.44300079345703,746.12,61.455,14.025,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-07-07,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485000000000001,3604.13,35.44300079345703,746.12,61.455,14.025,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-07-08,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.025,360.44,305.84,7.4399999999999995,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-07-09,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.025,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-07-10,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.025,360.44,305.84,7.4399999999999995,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.434999999999999,12.83,16.42,7.44
2019-07-11,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.025,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-07-12,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.025,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435,12.83,16.42,7.44
2019-07-13,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.025,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-07-14,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.13,35.44300079345703,746.12,61.455,14.025,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-07-15,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.1300000000006,35.44300079345703,746.12,61.455,14.025,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-07-16,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.1300000000006,35.44300079345703,746.12,61.455,14.025,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-07-18,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.1300000000006,35.44300079345703,746.12,61.455,14.025,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-07-19,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-07-20,101.196,10.5,27.36,0.8967000246047974,4.42,101.91585000000002,14.485,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-07-22,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,14.485,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-07-25,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,14.485,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-07-29,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,14.485,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-07-30,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,14.485,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-07-31,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,14.485,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-08-03,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,14.485,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-08-07,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,14.485,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-08-09,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,14.485,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-11-02,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-11-03,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.435000000000002,12.83,16.42,7.44
2019-11-09,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.859999999999998,12.83,16.42,7.44
2019-11-10,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,7.44
2019-11-11,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.859999999999998,12.83,16.42,7.44
2019-11-12,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,13.83849,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,7.44
2019-11-13,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,7.44
2019-11-14,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,7.44
2019-11-15,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,7.44
2019-11-16,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,7.44
2019-11-18,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,7.44
2019-11-19,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,7.44
2019-11-20,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,7.44
2019-11-21,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,7.44
2019-11-22,101.196,10.5,28.7,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.865810276679841,12.83,16.42,7.44
2019-11-23,101.196,10.5,30.619999999999997,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.864242424242423,12.83,16.42,7.44
2019-11-24,101.196,10.5,30.619999999999997,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.868749999999999,12.83,16.42,7.44
2019-11-25,101.196,10.5,30.619999999999997,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.860228384991842,12.83,16.42,7.44
2019-11-26,101.196,10.5,30.619999999999997,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,746.12,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.860381471389646,12.83,16.42,7.44
2019-11-27,101.196,10.5,30.619999999999997,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,724.97,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,7.44
2019-11-28,101.196,10.5,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,724.97,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,7.44
2019-11-29,101.196,10.5,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,724.97,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,7.44
2019-11-30,101.196,10.5,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,724.97,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,7.44
2019-12-01,101.196,10.5,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,724.97,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,7.44
2019-12-02,101.196,10.5,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3604.1300000000006,35.44300079345703,724.97,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-03,101.196,10.5,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-04,101.196,10.5,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2292.5,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-05,101.196,10.5,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-06,101.196,10.5,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.860000000000001,12.83,16.42,16.42
2019-12-08,101.196,10.5,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.025000000000002,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.860000000000001,12.83,16.42,16.42
2019-12-09,101.196,10.5,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.860000000000001,12.83,16.42,16.42
2019-12-10,101.196,10.5,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.780000000000001,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-11,101.196,10.5,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.780000000000001,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.859999999999998,12.83,16.42,16.42
2019-12-12,101.196,10.5,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.780000000000001,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-13,101.196,10.5,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.780000000000001,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-14,101.196,10.5,30.619999999999997,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-15,101.196,10.5,30.619999999999997,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.859999999999998,12.83,16.42,16.42
2019-12-16,101.196,10.67,30.619999999999997,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-17,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-18,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-19,101.196,10.67,30.619999999999997,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-20,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-21,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-23,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.86,12.83,16.42,16.42
2019-12-24,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.860000000000001,12.83,16.42,16.42
2019-12-25,101.196,10.67,30.62,0.8967000246047974,4.42,101.91585000000002,15.0,3609.77,35.44300079345703,724.97,61.455,14.78,360.44,305.84,7.44,85.67,14.71,2286.08,3702.4341,1.0,591.84,14.860000000000001,12.83,16.42,16.42
